2022-01-23 23:42:15,476, INFO: Using device: cpu
2022-01-23 23:42:15,483, INFO: Policy: LSTM-RL w/o pairwise interaction module
2022-01-23 23:42:15,486, INFO: human number: 5
2022-01-23 23:42:15,486, INFO: Not randomize human's radius and preferred speed
2022-01-23 23:42:15,486, INFO: Training simulation: circle_crossing, test simulation: circle_crossing
2022-01-23 23:42:15,486, INFO: Square width: 10.0, circle width: 4.0
2022-01-23 23:42:15,488, INFO: Current learning rate: 0.010000
2022-01-24 00:02:48,010, INFO: TRAIN in episode 41 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1920
2022-01-24 00:02:50,604, INFO: TRAIN in episode 42 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1427
2022-01-24 00:02:56,564, INFO: TRAIN in episode 43 has success rate: 1.00, collision rate: 0.00, nav time: 18.50, total reward: 0.1122
2022-01-24 00:03:02,349, INFO: TRAIN in episode 44 has success rate: 1.00, collision rate: 0.00, nav time: 13.75, total reward: 0.1999
2022-01-24 00:03:08,432, INFO: TRAIN in episode 45 has success rate: 1.00, collision rate: 0.00, nav time: 15.75, total reward: 0.1814
2022-01-24 00:03:11,936, INFO: TRAIN in episode 46 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1859
2022-01-24 00:03:18,036, INFO: TRAIN in episode 47 has success rate: 1.00, collision rate: 0.00, nav time: 15.75, total reward: 0.1726
2022-01-24 00:03:24,017, INFO: TRAIN in episode 48 has success rate: 1.00, collision rate: 0.00, nav time: 16.50, total reward: 0.1540
2022-01-24 00:03:27,535, INFO: TRAIN in episode 49 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1514
2022-01-24 00:03:31,527, INFO: TRAIN in episode 50 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1785
2022-01-24 00:03:34,971, INFO: TRAIN in episode 51 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1566
2022-01-24 00:03:41,053, INFO: TRAIN in episode 52 has success rate: 1.00, collision rate: 0.00, nav time: 16.50, total reward: 0.1120
2022-01-24 00:03:47,525, INFO: TRAIN in episode 53 has success rate: 1.00, collision rate: 0.00, nav time: 17.00, total reward: 0.1675
2022-01-24 00:03:52,695, INFO: TRAIN in episode 54 has success rate: 1.00, collision rate: 0.00, nav time: 16.50, total reward: 0.1805
2022-01-24 00:03:59,274, INFO: TRAIN in episode 55 has success rate: 1.00, collision rate: 0.00, nav time: 15.25, total reward: 0.1864
2022-01-24 00:04:05,363, INFO: TRAIN in episode 56 has success rate: 1.00, collision rate: 0.00, nav time: 19.75, total reward: 0.1282
2022-01-24 00:04:11,217, INFO: TRAIN in episode 57 has success rate: 1.00, collision rate: 0.00, nav time: 17.75, total reward: 0.1582
2022-01-24 00:04:17,261, INFO: TRAIN in episode 58 has success rate: 1.00, collision rate: 0.00, nav time: 17.25, total reward: 0.1443
2022-01-24 00:04:23,072, INFO: TRAIN in episode 59 has success rate: 1.00, collision rate: 0.00, nav time: 16.50, total reward: 0.1691
2022-01-24 00:04:26,619, INFO: TRAIN in episode 60 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1674
2022-01-24 00:04:29,946, INFO: TRAIN in episode 61 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1281
2022-01-24 00:04:36,312, INFO: TRAIN in episode 62 has success rate: 1.00, collision rate: 0.00, nav time: 14.50, total reward: 0.2207
2022-01-24 00:04:42,943, INFO: TRAIN in episode 63 has success rate: 1.00, collision rate: 0.00, nav time: 19.75, total reward: 0.1282
2022-01-24 00:04:45,649, INFO: TRAIN in episode 64 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1361
2022-01-24 00:04:52,027, INFO: TRAIN in episode 65 has success rate: 1.00, collision rate: 0.00, nav time: 15.25, total reward: 0.1918
2022-01-24 00:04:57,764, INFO: TRAIN in episode 66 has success rate: 1.00, collision rate: 0.00, nav time: 17.25, total reward: 0.1037
2022-01-24 00:05:00,896, INFO: TRAIN in episode 67 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1397
2022-01-24 00:05:04,147, INFO: TRAIN in episode 68 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1451
2022-01-24 00:05:07,264, INFO: TRAIN in episode 69 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1503
2022-01-24 00:05:11,473, INFO: TRAIN in episode 70 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1035
2022-01-24 00:05:17,698, INFO: TRAIN in episode 71 has success rate: 1.00, collision rate: 0.00, nav time: 13.25, total reward: 0.2542
2022-01-24 00:05:20,560, INFO: TRAIN in episode 72 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1368
2022-01-24 00:05:23,532, INFO: TRAIN in episode 73 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1408
2022-01-24 00:05:26,768, INFO: TRAIN in episode 74 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1449
2022-01-24 00:05:33,221, INFO: TRAIN in episode 75 has success rate: 1.00, collision rate: 0.00, nav time: 19.75, total reward: 0.1096
2022-01-24 00:05:39,281, INFO: TRAIN in episode 76 has success rate: 1.00, collision rate: 0.00, nav time: 16.50, total reward: 0.1318
2022-01-24 00:05:44,674, INFO: TRAIN in episode 77 has success rate: 1.00, collision rate: 0.00, nav time: 16.00, total reward: 0.1840
2022-01-24 00:05:50,649, INFO: TRAIN in episode 78 has success rate: 1.00, collision rate: 0.00, nav time: 13.00, total reward: 0.2290
2022-01-24 00:05:57,336, INFO: TRAIN in episode 79 has success rate: 1.00, collision rate: 0.00, nav time: 17.25, total reward: 0.1588
2022-01-24 00:06:00,276, INFO: TRAIN in episode 80 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1323
2022-01-24 00:06:03,213, INFO: TRAIN in episode 81 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1467
2022-01-24 00:06:09,348, INFO: TRAIN in episode 82 has success rate: 1.00, collision rate: 0.00, nav time: 16.25, total reward: 0.1112
2022-01-24 00:06:15,423, INFO: TRAIN in episode 83 has success rate: 1.00, collision rate: 0.00, nav time: 18.75, total reward: 0.1060
2022-01-24 00:06:22,012, INFO: TRAIN in episode 84 has success rate: 1.00, collision rate: 0.00, nav time: 18.75, total reward: 0.1424
2022-01-24 00:06:28,118, INFO: TRAIN in episode 85 has success rate: 1.00, collision rate: 0.00, nav time: 16.00, total reward: 0.1818
2022-01-24 00:06:33,964, INFO: TRAIN in episode 86 has success rate: 1.00, collision rate: 0.00, nav time: 17.75, total reward: 0.1582
2022-01-24 00:06:38,006, INFO: TRAIN in episode 87 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1888
2022-01-24 00:06:39,998, INFO: TRAIN in episode 88 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.2542
2022-01-24 00:06:43,132, INFO: TRAIN in episode 89 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1701
2022-01-24 00:06:49,288, INFO: TRAIN in episode 90 has success rate: 1.00, collision rate: 0.00, nav time: 15.00, total reward: 0.1979
2022-01-24 00:06:55,647, INFO: TRAIN in episode 91 has success rate: 1.00, collision rate: 0.00, nav time: 16.50, total reward: 0.1805
2022-01-24 00:07:02,368, INFO: TRAIN in episode 92 has success rate: 1.00, collision rate: 0.00, nav time: 19.50, total reward: 0.1316
2022-01-24 00:07:08,098, INFO: TRAIN in episode 93 has success rate: 1.00, collision rate: 0.00, nav time: 16.75, total reward: 0.1397
2022-01-24 00:07:11,793, INFO: TRAIN in episode 94 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1433
2022-01-24 00:07:19,483, INFO: TRAIN in episode 95 has success rate: 1.00, collision rate: 0.00, nav time: 22.25, total reward: 0.0795
2022-01-24 00:07:26,083, INFO: TRAIN in episode 96 has success rate: 1.00, collision rate: 0.00, nav time: 17.50, total reward: 0.1624
2022-01-24 00:07:27,902, INFO: TRAIN in episode 97 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.2571
2022-01-24 00:07:34,907, INFO: TRAIN in episode 98 has success rate: 1.00, collision rate: 0.00, nav time: 14.50, total reward: 0.2004
2022-01-24 00:07:42,047, INFO: TRAIN in episode 99 has success rate: 1.00, collision rate: 0.00, nav time: 12.50, total reward: 0.2663
2022-01-24 00:07:48,988, INFO: TRAIN in episode 100 has success rate: 1.00, collision rate: 0.00, nav time: 17.00, total reward: 0.1712
2022-01-24 00:07:54,819, INFO: TRAIN in episode 101 has success rate: 1.00, collision rate: 0.00, nav time: 19.75, total reward: 0.1282
2022-01-24 00:08:01,836, INFO: TRAIN in episode 102 has success rate: 1.00, collision rate: 0.00, nav time: 20.00, total reward: 0.0836
2022-01-24 00:08:05,154, INFO: TRAIN in episode 103 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1362
2022-01-24 00:08:11,881, INFO: TRAIN in episode 104 has success rate: 1.00, collision rate: 0.00, nav time: 21.25, total reward: 0.0879
2022-01-24 00:08:17,854, INFO: TRAIN in episode 105 has success rate: 1.00, collision rate: 0.00, nav time: 17.00, total reward: 0.1712
2022-01-24 00:08:24,103, INFO: TRAIN in episode 106 has success rate: 1.00, collision rate: 0.00, nav time: 14.50, total reward: 0.2228
2022-01-24 00:08:28,617, INFO: TRAIN in episode 107 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1801
2022-01-24 00:08:36,574, INFO: TRAIN in episode 108 has success rate: 1.00, collision rate: 0.00, nav time: 19.00, total reward: 0.0455
2022-01-24 00:08:43,095, INFO: TRAIN in episode 109 has success rate: 1.00, collision rate: 0.00, nav time: 13.25, total reward: 0.2265
2022-01-24 00:08:49,344, INFO: TRAIN in episode 110 has success rate: 1.00, collision rate: 0.00, nav time: 15.00, total reward: 0.1731
2022-01-24 00:08:55,740, INFO: TRAIN in episode 111 has success rate: 1.00, collision rate: 0.00, nav time: 16.50, total reward: 0.1805
2022-01-24 00:08:59,094, INFO: TRAIN in episode 112 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1364
2022-01-24 00:09:02,379, INFO: TRAIN in episode 113 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1364
2022-01-24 00:09:08,537, INFO: TRAIN in episode 114 has success rate: 1.00, collision rate: 0.00, nav time: 17.50, total reward: 0.1601
2022-01-24 00:09:14,978, INFO: TRAIN in episode 115 has success rate: 1.00, collision rate: 0.00, nav time: 19.25, total reward: 0.1351
2022-01-24 00:09:17,734, INFO: TRAIN in episode 116 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1288
2022-01-24 00:09:23,738, INFO: TRAIN in episode 117 has success rate: 1.00, collision rate: 0.00, nav time: 17.50, total reward: 0.1624
2022-01-24 00:09:26,450, INFO: TRAIN in episode 118 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1485
2022-01-24 00:09:32,168, INFO: TRAIN in episode 119 has success rate: 1.00, collision rate: 0.00, nav time: 18.25, total reward: 0.0312
2022-01-24 00:09:38,002, INFO: TRAIN in episode 120 has success rate: 1.00, collision rate: 0.00, nav time: 15.25, total reward: 0.2059
2022-01-24 00:09:45,614, INFO: TRAIN in episode 121 has success rate: 1.00, collision rate: 0.00, nav time: 20.75, total reward: 0.1153
2022-01-24 00:09:53,605, INFO: TRAIN in episode 122 has success rate: 1.00, collision rate: 0.00, nav time: 18.25, total reward: 0.1216
2022-01-24 00:09:55,583, INFO: TRAIN in episode 123 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.2555
2022-01-24 00:10:02,979, INFO: TRAIN in episode 124 has success rate: 1.00, collision rate: 0.00, nav time: 15.50, total reward: 0.1694
2022-01-24 00:10:06,586, INFO: TRAIN in episode 125 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1467
2022-01-24 00:10:13,996, INFO: TRAIN in episode 126 has success rate: 1.00, collision rate: 0.00, nav time: 16.25, total reward: 0.1788
2022-01-24 00:10:16,834, INFO: TRAIN in episode 127 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1409
2022-01-24 00:10:20,403, INFO: TRAIN in episode 128 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1603
2022-01-24 00:10:26,073, INFO: TRAIN in episode 129 has success rate: 1.00, collision rate: 0.00, nav time: 18.75, total reward: 0.1424
2022-01-24 00:10:32,604, INFO: TRAIN in episode 130 has success rate: 1.00, collision rate: 0.00, nav time: 20.00, total reward: 0.1248
2022-01-24 00:10:39,680, INFO: TRAIN in episode 131 has success rate: 1.00, collision rate: 0.00, nav time: 17.00, total reward: 0.1396
2022-01-24 00:10:47,042, INFO: TRAIN in episode 132 has success rate: 1.00, collision rate: 0.00, nav time: 15.25, total reward: 0.1974
2022-01-24 00:10:53,530, INFO: TRAIN in episode 133 has success rate: 1.00, collision rate: 0.00, nav time: 17.75, total reward: 0.1582
2022-01-24 00:10:59,721, INFO: TRAIN in episode 134 has success rate: 1.00, collision rate: 0.00, nav time: 16.00, total reward: 0.1657
2022-01-24 00:11:06,097, INFO: TRAIN in episode 135 has success rate: 1.00, collision rate: 0.00, nav time: 20.00, total reward: 0.0809
2022-01-24 00:11:08,893, INFO: TRAIN in episode 136 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.2728
2022-01-24 00:11:15,269, INFO: TRAIN in episode 137 has success rate: 1.00, collision rate: 0.00, nav time: 17.75, total reward: 0.0824
2022-01-24 00:11:21,905, INFO: TRAIN in episode 138 has success rate: 1.00, collision rate: 0.00, nav time: 16.75, total reward: 0.1758
2022-01-24 00:11:29,700, INFO: TRAIN in episode 139 has success rate: 1.00, collision rate: 0.00, nav time: 17.50, total reward: 0.1200
2022-01-24 00:11:33,119, INFO: TRAIN in episode 140 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1940
2022-01-24 00:11:40,195, INFO: TRAIN in episode 141 has success rate: 1.00, collision rate: 0.00, nav time: 16.00, total reward: 0.1902
2022-01-24 00:11:47,231, INFO: TRAIN in episode 142 has success rate: 1.00, collision rate: 0.00, nav time: 18.75, total reward: 0.1424
2022-01-24 00:11:54,598, INFO: TRAIN in episode 143 has success rate: 1.00, collision rate: 0.00, nav time: 22.00, total reward: 0.0991
2022-01-24 00:12:01,229, INFO: TRAIN in episode 144 has success rate: 1.00, collision rate: 0.00, nav time: 17.25, total reward: 0.1668
2022-01-24 00:12:07,744, INFO: TRAIN in episode 145 has success rate: 1.00, collision rate: 0.00, nav time: 16.75, total reward: 0.1575
2022-01-24 00:12:10,537, INFO: TRAIN in episode 146 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1242
2022-01-24 00:12:13,727, INFO: TRAIN in episode 147 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1592
2022-01-24 00:12:16,942, INFO: TRAIN in episode 148 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1487
2022-01-24 00:12:22,941, INFO: TRAIN in episode 149 has success rate: 1.00, collision rate: 0.00, nav time: 15.25, total reward: 0.1757
2022-01-24 00:12:29,611, INFO: TRAIN in episode 150 has success rate: 1.00, collision rate: 0.00, nav time: 17.75, total reward: 0.0814
2022-01-24 00:12:38,525, INFO: TRAIN in episode 151 has success rate: 1.00, collision rate: 0.00, nav time: 20.25, total reward: 0.0623
2022-01-24 00:12:46,470, INFO: TRAIN in episode 152 has success rate: 1.00, collision rate: 0.00, nav time: 16.25, total reward: 0.1853
2022-01-24 00:12:49,843, INFO: TRAIN in episode 153 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1370
2022-01-24 00:12:53,204, INFO: TRAIN in episode 154 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1462
2022-01-24 00:12:57,078, INFO: TRAIN in episode 155 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1041
2022-01-24 00:13:00,779, INFO: TRAIN in episode 156 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1321
2022-01-24 00:13:04,751, INFO: TRAIN in episode 157 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1330
2022-01-24 00:13:11,039, INFO: TRAIN in episode 158 has success rate: 1.00, collision rate: 0.00, nav time: 16.50, total reward: 0.1805
2022-01-24 00:13:17,469, INFO: TRAIN in episode 159 has success rate: 1.00, collision rate: 0.00, nav time: 15.00, total reward: 0.2114
2022-01-24 00:13:24,035, INFO: TRAIN in episode 160 has success rate: 1.00, collision rate: 0.00, nav time: 15.00, total reward: 0.1195
2022-01-24 00:13:27,774, INFO: TRAIN in episode 161 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1250
2022-01-24 00:13:34,343, INFO: TRAIN in episode 162 has success rate: 1.00, collision rate: 0.00, nav time: 17.00, total reward: 0.1712
2022-01-24 00:13:38,416, INFO: TRAIN in episode 163 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1496
2022-01-24 00:13:46,730, INFO: TRAIN in episode 164 has success rate: 1.00, collision rate: 0.00, nav time: 21.75, total reward: 0.0479
2022-01-24 00:13:54,496, INFO: TRAIN in episode 165 has success rate: 1.00, collision rate: 0.00, nav time: 16.25, total reward: 0.1853
2022-01-24 00:14:00,878, INFO: TRAIN in episode 166 has success rate: 1.00, collision rate: 0.00, nav time: 15.75, total reward: 0.1938
2022-01-24 00:14:04,366, INFO: TRAIN in episode 167 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1718
2022-01-24 00:14:09,622, INFO: TRAIN in episode 168 has success rate: 1.00, collision rate: 0.00, nav time: 14.75, total reward: 0.2170
2022-01-24 00:14:15,453, INFO: TRAIN in episode 169 has success rate: 1.00, collision rate: 0.00, nav time: 16.50, total reward: 0.1805
2022-01-24 00:14:21,653, INFO: TRAIN in episode 170 has success rate: 1.00, collision rate: 0.00, nav time: 17.75, total reward: 0.1582
2022-01-24 00:14:27,375, INFO: TRAIN in episode 171 has success rate: 1.00, collision rate: 0.00, nav time: 18.75, total reward: 0.1000
2022-01-24 00:14:33,709, INFO: TRAIN in episode 172 has success rate: 1.00, collision rate: 0.00, nav time: 16.25, total reward: 0.1853
2022-01-24 00:14:40,133, INFO: TRAIN in episode 173 has success rate: 1.00, collision rate: 0.00, nav time: 18.75, total reward: 0.1060
2022-01-24 00:14:46,759, INFO: TRAIN in episode 174 has success rate: 1.00, collision rate: 0.00, nav time: 20.00, total reward: 0.1248
2022-01-24 00:14:52,241, INFO: TRAIN in episode 175 has success rate: 1.00, collision rate: 0.00, nav time: 16.75, total reward: 0.1758
2022-01-24 00:14:55,064, INFO: TRAIN in episode 176 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1369
2022-01-24 00:15:01,374, INFO: TRAIN in episode 177 has success rate: 1.00, collision rate: 0.00, nav time: 23.50, total reward: 0.0863
2022-01-24 00:15:04,428, INFO: TRAIN in episode 178 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1663
2022-01-24 00:15:10,453, INFO: TRAIN in episode 179 has success rate: 1.00, collision rate: 0.00, nav time: 16.00, total reward: 0.1480
2022-01-24 00:15:16,161, INFO: TRAIN in episode 180 has success rate: 1.00, collision rate: 0.00, nav time: 15.50, total reward: 0.1232
2022-01-24 00:15:21,318, INFO: TRAIN in episode 181 has success rate: 1.00, collision rate: 0.00, nav time: 15.00, total reward: 0.1710
2022-01-24 00:15:28,231, INFO: TRAIN in episode 182 has success rate: 1.00, collision rate: 0.00, nav time: 20.25, total reward: 0.1109
2022-01-24 00:15:34,726, INFO: TRAIN in episode 183 has success rate: 1.00, collision rate: 0.00, nav time: 20.50, total reward: 0.1184
2022-01-24 00:15:40,737, INFO: TRAIN in episode 184 has success rate: 1.00, collision rate: 0.00, nav time: 15.75, total reward: 0.1923
2022-01-24 00:15:47,065, INFO: TRAIN in episode 185 has success rate: 1.00, collision rate: 0.00, nav time: 13.25, total reward: 0.1902
2022-01-24 00:15:49,359, INFO: TRAIN in episode 186 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.2828
2022-01-24 00:15:57,106, INFO: TRAIN in episode 187 has success rate: 1.00, collision rate: 0.00, nav time: 23.00, total reward: 0.0819
2022-01-24 00:16:04,905, INFO: TRAIN in episode 188 has success rate: 1.00, collision rate: 0.00, nav time: 19.75, total reward: 0.1035
2022-01-24 00:16:11,356, INFO: TRAIN in episode 189 has success rate: 1.00, collision rate: 0.00, nav time: 19.25, total reward: 0.1351
2022-01-24 00:16:17,579, INFO: TRAIN in episode 190 has success rate: 1.00, collision rate: 0.00, nav time: 17.75, total reward: 0.1582
